id_1,id_2,Weight
34485,31890,12
34485,1265,14
34485,19930,12
34485,19880,24
34485,28970,11
34485,21047,6
34485,24718,16
34485,21831,22
34485,31468,23
34485,28417,21
34485,3858,15
34485,6558,12
34485,35070,25
34485,36809,19
34485,19358,5
34485,24192,25
34485,32518,18
34485,10660,9
19505,30877,16
19505,29188,5
19505,14587,7
19505,28112,23
19505,25427,9
56,37394,2
56,2935,11
56,34165,18
56,22610,22
56,31354,20
56,29023,20
56,30889,12
56,35999,6
56,23424,11
56,30596,15
56,23163,20
56,34200,13
56,29055,3
56,18430,21
56,28549,5
56,22949,3
56,24983,8
56,21501,19
56,32979,9
56,20657,7
56,36489,22
56,17010,10
56,29090,4
56,11357,5
56,26099,5
56,21243,15
56,26093,9
56,26662,3
56,31281,9
56,35553,20
56,34430,3
56,9328,13
56,29697,15
56,10660,16
56,32518,2
56,34301,16
56,36166,15
56,35739,3
56,30852,2
56,13478,24
56,29130,20
56,30391,2
56,28542,5
56,33537,10
56,32572,19
56,11081,15
56,19617,10
56,37289,11
56,32812,25
19508,29740,12
19508,25477,17
19508,22326,23
19508,23890,8
19508,22503,2
19508,36628,1
19508,33629,8
19508,29031,18
19508,19669,8
19508,22881,6
19508,11730,23
19508,24161,9
19508,24577,19
19508,22372,6
19509,23529,23
19509,32750,18
104,31890,19
104,31018,20
104,27983,20
104,34536,14
104,35876,18
21537,31091,19
21537,20780,14
21537,37170,19
21537,19731,22
19513,22130,7
19513,22731,17
19513,36652,23
19513,23204,9
19513,23126,5
19513,25520,15
19513,8623,1
19515,36468,24
19516,5240,3
19517,22662,6
19517,29414,4
19517,20832,8
19520,35959,1
19520,35773,13
19520,31659,4
19520,28635,7
19520,31365,21
19520,33952,22
19520,15940,5
19520,9799,19
19520,21085,10
19520,32283,16
19520,36850,20
19520,20470,8
19520,34002,1
19520,23764,12
19520,22442,6
19520,19651,1
19520,36977,11
19520,26498,14
19520,23112,13
19520,22062,21
19520,20377,15
19520,30773,14
19520,25424,17
19520,22204,18
19520,19962,22
19520,22640,12
19520,22715,22
19520,23157,4
19520,25477,9
19520,31674,23
19520,22782,15
19520,27201,5
19520,24072,7
19520,28139,15
19520,34785,10
19520,35267,9
19520,19669,25
19520,31785,8
19520,9902,22
19520,23144,10
19520,37305,7
19520,33635,11
19520,11645,2
19520,25880,22
19520,20854,4
19520,1204,7
19520,31717,24
19520,31423,20
19520,32030,17
19520,22000,22
19520,22083,21
19521,28957,18
19521,31125,12
19521,11083,24
19521,37428,15
19522,27123,23
19522,36433,13
19522,21142,15
19522,26827,19
19522,31890,2
19522,23576,8
19522,13995,19
19522,30199,22
19525,37557,25
19525,31890,24
19526,36365,19
19526,24552,13
19527,32075,22
19527,28553,22
19528,25933,21
19528,7206,7
19528,13341,10
19529,31917,16
19529,35051,4
19529,35773,21
19529,32032,14
19529,3712,12
19529,24721,19
19529,30459,11
19529,31890,25
19529,33914,10
19530,20798,15
19530,22832,3
19530,34114,11
19530,34190,23
19530,25675,1
19530,31890,14
19530,29131,15
19530,36628,13
19531,29314,6
19532,31299,10
19532,18163,9
19533,21161,1
19533,37027,15
19533,22452,24
19533,36323,9
19533,34734,4
19533,22642,17
19533,22914,2
19533,15191,4
19533,21070,5
19533,31890,6
19533,21142,10
19533,35616,14
19533,23209,18
19533,28183,5
19533,31126,10
19533,20619,20
19533,20353,17
19533,35773,13
19533,29360,6
19533,33813,24
19533,25526,9
19533,28665,11
19533,35008,12
19533,31659,3
19533,23767,5
19533,29982,5
19533,31773,25
19533,24514,7
19533,27048,6
19533,23108,2
19533,24589,16
19533,37607,23
19533,18318,15
19533,29304,12
19533,25029,21
19533,22299,6
19533,22819,22
19533,26457,1
19533,3712,1
19533,35523,3
19533,34849,7
19533,23242,24
19533,32181,19
19533,33988,21
19534,15793,22
19534,23523,13
19534,31250,25
19534,34681,17
19534,28197,17
19534,34160,16
19534,23692,24
19534,2347,7
19534,21259,22
19534,34551,14
19534,32572,10
19534,32822,11
19535,33128,25
19536,31890,15
7080,35773,8
7080,3712,7
7080,19657,6
7080,28961,16
7080,23360,14
7080,28217,7
7080,36668,5
7080,19772,9
7080,31890,10
7080,24556,19
19538,28248,5
19538,23576,2
19538,25249,9
19538,35388,4
19538,31890,22
19538,20175,25
19538,34747,5
19538,21142,21
19538,23204,17
19538,31126,9
19538,13526,18
19538,33386,13
19538,26003,1
19539,21842,6
19539,33903,13
19539,19840,24
19539,26223,24
19539,26130,7
19539,32884,23
19539,22353,22
19539,27710,22
19540,23060,1
19540,30553,19
19540,27749,13
19540,36549,8
19540,36741,6
19540,31659,16
19540,22459,9
19540,36927,16
19540,26228,7
19540,23433,11
19540,36628,7
19540,30230,11
19540,28575,11
19540,31890,10
19540,23209,6
19540,16496,4
19540,32467,18
19540,22836,1
19540,33154,17
19540,26958,24
19540,14865,14
19540,29055,18
19540,23714,23
19540,31813,24
19540,21622,12
19540,5300,17
19540,22881,18
19540,21142,11
19540,35089,10
19540,23767,7
19540,22312,5
19540,26000,1
19540,36891,2
21542,33504,13
21542,35989,17
21542,30197,15
21542,31387,7
21542,5506,11
21542,33471,11
19543,22265,6
19544,31890,3
19544,15295,10
19545,24391,4
19546,19925,19
15485,13761,11
15485,20399,19
15485,23990,12
15485,30973,25
19549,28141,6
19549,34433,25
19549,15434,24
19550,32924,5
19550,35773,1
19551,30287,6
19551,21142,2
19551,26529,5
19551,31890,20
19551,22787,9
19552,26540,17
19552,35773,13
5950,26110,2
5950,28915,12
5950,31890,5
5950,33334,22
5950,35876,12
5950,28602,24
5950,20752,16
5950,9812,20
19555,26506,13
19555,25121,25
19555,28595,12
19555,35479,23
19557,19982,2
19557,34594,16
19557,9355,14
19557,28944,11
19557,20100,21
19558,34074,12
19559,32266,20
19559,32504,12
19559,34114,21
19559,30024,18
19559,33416,18
19559,35168,15
19559,32627,23
19560,15713,10
19560,25741,22
19560,88,8
19560,36837,19
19560,27578,20
19560,32776,2
19561,36225,7
19561,32509,10
19561,35540,1
19561,33041,8
19561,32232,16
19561,23194,22
19562,20984,21
19562,36542,20
19564,10660,10
19564,16420,10
19564,36389,23
19566,33640,11
19566,23108,23
19566,25454,11
19566,35876,4
19566,31890,8
19567,24977,11
19567,29099,1
19567,23881,16
19567,3420,6
19567,6264,18
19567,21816,3
19567,25963,17
19567,36623,21
19567,32713,8
19567,27559,15
19567,37288,12
19567,37234,24
19567,25174,18
19567,9851,2
19567,25994,3
19567,34146,10
19567,23509,8
19567,34717,25
19567,35008,5
19567,22151,11
19568,35523,13
19568,22452,24
19568,12436,3
19568,22642,4
19568,15191,8
19568,31890,23
19568,37146,6
19568,21142,14
19568,26457,17
19568,36652,10
19568,36952,11
19568,35008,3
34402,30795,9
34402,1407,9
34402,24402,18
34402,8054,11
34402,31105,14
34402,31890,23
34402,17127,15
34402,15715,22
34402,23008,23
34402,7022,4
34402,30896,2
34402,24577,5
34402,18163,17
34402,35008,18
34402,26196,20
34402,37535,8
34402,34906,7
34402,35016,3
34402,22353,3
34402,22726,6
34402,26701,2
34402,33128,18
34402,21766,10
34402,31917,4
34402,20276,17
34402,30080,25
34402,20974,24
34402,29378,3
34402,27302,1
34402,33298,24
34402,28217,20
34402,35283,18
19569,29218,6
19569,22881,4
19569,36628,14
19569,21375,18
19570,25806,1
19570,21754,9
19570,31791,21
29456,31890,11
19572,3381,17
19572,21288,10
19572,27059,1
19572,35008,13
19573,26238,25
19575,30397,25
19575,31890,7
23167,23589,8
23167,11379,3
23167,27450,9
23167,26827,23
23167,37289,23
23167,25847,22
23167,7847,21
23167,29808,14
31047,34857,25
19576,26110,2
19576,34322,2
19576,22395,16
19576,30764,13
19576,31890,2
19576,27578,4
19576,2300,3
19577,31890,11
19577,35773,19
19577,30279,9
19577,32985,19
19577,34688,12
19578,14921,19
19578,23970,20
19578,31890,4
19578,35008,24
19580,20798,18
19580,25630,3
19580,29082,10
19582,31746,21
19582,6139,24
19582,22539,24
19582,26665,14
19582,18430,13
19582,26863,17
19582,31281,19
19582,22196,22
19582,28006,15
19583,31727,25
21550,30782,18
21550,21142,3
21550,26827,18
21550,31126,19
21550,23767,11
21550,19873,15
21550,29466,8
19585,27082,24
19586,26190,20
19586,24919,21
19588,3749,8
19588,26003,10
19589,36193,6
19589,24040,23
19589,20562,21
7429,37410,12
19592,31126,13
19592,31890,6
19592,7598,25
19592,14865,1
19592,31518,18
19592,5300,25
19593,30782,2
19593,21142,6
19593,31518,22
19593,22642,24
19593,35876,10
19593,31890,13
19593,24953,2
19594,21232,14
19594,31057,21
19594,21931,24
19594,35110,13
19595,37289,12
19596,22899,10
19597,20861,25
19598,24758,8
19598,31890,4
19599,36652,4
19599,33594,17
19599,1460,25
19600,23311,5
19600,33104,5
19600,18320,20
19600,35876,20
19600,27024,25
19600,35134,22
19600,22642,6
19600,31126,20
19600,23108,23
19600,24932,6
19600,31890,6
19601,34606,18
19601,36450,19
19601,22504,9
19601,25125,3
19603,23582,25
3288,31518,6
3288,27024,9
3288,22642,5
3288,10631,4
3288,23664,5
3288,21390,25
3288,8054,8
3288,29283,15
3288,36336,17
15498,25631,17
15498,31890,17
15498,14234,13
19607,22390,15
19607,24290,6
19607,28852,3
19607,29174,24
19607,6748,4
19607,34962,8
19607,22554,11
19607,34037,7
19608,31890,5
19609,21159,14
19609,31890,20
19609,36628,17
19609,31823,25
19609,22329,22
19609,33643,18
19609,19679,3
19609,20577,25
19609,26693,21
19609,37471,14
19609,691,22
19610,33252,14
19611,27025,10
19611,3218,9
19611,29023,14
27881,27905,19
19613,30339,22
19613,36652,4
19613,35876,24
19613,31890,13
19614,26970,22
19615,29757,24
19616,31126,2
19616,20978,10
19616,22642,11
19617,16916,22
19617,23228,10
19617,32582,24
19617,20528,8
19617,29115,11
19617,24859,16
19620,3955,20
19620,23830,23
19620,33006,20
19620,32891,18
19620,21906,1
19620,37032,16
19620,31890,1
19621,25630,24
19621,29082,5
19621,21636,19
19621,23532,8
19621,30519,15
19621,31890,5
19621,36628,13
19621,22899,11
19622,18000,15
19622,23612,14
19622,22410,22
19623,17676,17
19623,20415,8
19623,36030,9
19624,25630,13
19624,35051,24
19626,24758,15
19626,33738,7
19626,36652,9
19626,33594,5
19626,23321,17
19627,22666,9
18836,36814,13
19629,25340,1
19629,37443,10
19629,28014,13
19629,24184,21
19629,37619,1
19629,36988,4
19631,37452,10
19631,30002,2
19631,32710,2
19632,23591,15
19633,29622,24
19633,24467,24
19633,22666,15
19633,23750,11
19633,27302,4
19633,35456,2
19633,31917,19
19633,31890,8
19633,30656,22
19633,22329,16
19633,23617,12
19633,23972,15
19633,10438,13
19633,19732,23
19633,32714,24
19633,29290,24
19633,37331,4
19633,29218,24
19633,34426,2
19633,34706,23
19633,31197,1
19633,37416,22
19633,26701,24
19633,20648,16
19633,35828,22
19633,21210,18
19633,31785,12
19633,37471,7
19633,34390,4
19633,28782,22
19633,33296,1
19633,19358,20
19633,34045,6
19633,30338,8
19633,28327,4
19633,36819,6
19633,23840,7
19633,30392,3
19633,25477,22
19634,31890,9
19635,31890,14
19635,10934,16
19635,35773,18
19635,35008,16
19637,33242,18
19638,27981,25
19638,30782,17
19638,14865,18
19638,35773,25
19638,22642,3
19638,27048,4
19638,31890,2
19638,5300,25
19638,2159,11
19638,21142,20
19638,31367,12
19638,34840,6
19640,33807,15
19640,31890,18
19640,25249,19
19641,25477,15
19641,31890,6
19641,33296,1
19641,22881,13
19642,23050,8
19642,35629,10
19642,23916,19
19642,30386,15
19642,26478,1
19642,35865,9
19642,27233,13
19642,34185,20
19642,28572,20
19642,28408,17
19642,35417,6
19642,34108,12
19642,27875,6
19642,32098,4
19642,23271,1
19642,32979,21
19642,25885,13
19642,26055,18
19642,36029,12
19642,24718,17
19643,35773,3
19643,21142,13
19643,31890,15
19643,35008,7
19644,20259,20
21559,31935,11
21559,23958,13
21559,22642,3
21559,94,15
21559,32471,9
21559,37490,23
21559,32985,7
21559,31890,5
33658,33735,10
33658,23577,23
33658,6498,16
19646,22644,3
19646,37471,10
19646,33424,4
19647,23589,6
19647,37280,20
19647,33643,23
19647,25166,24
27351,23329,7
18697,36620,13
18697,27188,13
19649,28322,25
19649,18163,25
25646,23818,19
25646,13194,14
19651,35773,17
19651,31659,2
19651,29994,19
19651,25102,25
19651,36186,13
19651,21024,14
19651,10568,4
19651,33206,12
19651,28961,22
19651,35008,12
19651,30956,9
19651,32634,7
19651,22353,6
19651,10528,13
19651,22057,14
19651,34372,2
19651,30133,10
19651,29557,14
19651,25179,19
19651,11319,10
19651,30481,18
19651,22666,15
19651,24302,4
19651,34857,15
19651,27302,8
19651,25062,1
19651,31890,22
19651,22665,17
19651,22107,24
19651,34256,12
19651,34606,25
19651,33296,16
19651,36064,4
19651,5506,2
19651,31192,6
19651,22881,1
19651,31478,7
19651,23725,5
19651,3712,8
19651,20854,11
19651,34298,22
19651,24969,18
19651,22500,4
19652,37289,21
19652,28944,1
19652,5109,10
19652,31890,16
34516,23201,15
19655,20854,12
19655,27328,17
19655,3712,14
19655,31890,13
19655,36770,10
19656,4972,6
19656,21943,1
19656,22353,10
19656,22321,18
19656,31890,11
19656,23051,16
19656,3712,7
19656,15940,18
19657,34591,21
19657,26012,3
19657,35773,22
19657,30002,20
19657,25477,23
19657,36819,16
19657,33471,23
19657,32060,20
19657,35008,22
19658,34101,18
19658,20362,6
37111,28983,11
18450,25630,3
21563,17127,25
21563,22148,18
21563,21375,25
21563,25575,20
21563,31684,8
21563,19830,1
21563,8275,4
21563,11081,16
21563,22881,25
19662,23369,1
19662,31890,24
19662,27250,3
19662,31141,15
19662,5506,4
19662,1267,21
19662,22019,2
7911,35008,22
19664,31890,9
15505,36468,15
19667,31898,1
19667,24090,5
27894,27669,25
27894,26019,8
27894,21375,6
27894,27713,10
27894,24969,4
27894,37038,5
27894,18163,17
27894,31890,1
27894,22774,24
19669,26007,15
19669,24830,22
19669,35773,14
19669,31505,15
19669,23086,11
19669,27824,4
19669,15191,16
19669,16119,5
19669,30422,18
19669,28426,20
19669,31365,9
19669,33262,16
19669,36790,14
19669,29078,14
19669,28305,8
19669,25482,21
19669,25770,7
19669,36148,4
19669,35828,22
19669,36008,17
19669,23838,16
19669,21244,14
19669,23174,6
19669,30543,9
19669,24467,19
19669,22666,17
19669,19840,23
19669,31890,9
19669,22329,21
19669,33643,19
19669,30809,25
19669,22442,13
19669,28961,13
19669,35523,24
19669,26124,4
19669,31917,16
19669,20416,24
19669,20984,19
19669,30474,18
19669,35258,3
19669,26752,20
19669,31785,10
19669,33988,23
19669,23050,16
19669,3712,8
19669,28217,13
19669,35280,14
19669,27669,6
19670,1815,4
19670,28451,14
19670,36528,22
19670,2159,13
19670,29159,18
19670,35921,11
19670,37155,10
19670,35616,2
19670,5210,10
19670,36292,1
19670,24473,1
19670,29620,6
19670,23324,3
19670,13647,11
19670,7496,17
19670,28005,22
19670,28040,20
35416,32338,1
19671,25839,14
19672,20889,8
19672,26556,5
7964,37493,11
7964,35773,1
19675,28554,7
19675,29964,17
19675,27128,4
19675,35773,8
19675,19905,13
19675,35171,23
19675,357,5
19675,26336,8
19675,34672,20
19675,31503,3
19675,10101,16
19675,22832,21
19675,26956,4
19675,29354,16
19675,35008,14
19675,23233,15
19675,9553,1
19675,22353,18
19675,36743,7
19675,22359,24
19675,6554,5
19675,23267,15
19675,33138,5
19675,30002,23
19675,21471,12
19675,24161,9
19675,20361,16
19675,32827,23
19675,32924,22
19675,23589,21
19675,27450,4
19675,21943,16
19675,4468,18
19675,24181,9
19675,31890,18
19675,20849,7
19675,26252,3
19675,37557,20
19675,31907,18
19675,25812,16
19675,25677,22
19675,22564,21
19675,31917,19
19675,34075,7
19675,26877,2
19675,33923,17
19675,23040,6
19675,25249,10
19675,26143,1
19675,24375,9
19675,36904,21
19675,29193,11
19675,29764,19
19675,32907,19
19675,33317,12
7984,26110,13
7984,19744,5
7984,32564,4
7984,20246,23
7984,25974,2
7984,24572,18
7984,37490,1
7984,30402,9
7984,31890,21
19677,25361,5
19677,34114,16
19677,32623,2
19677,31577,9
19677,17823,20
19677,21096,3
19677,29882,15
19677,36628,9
19677,36758,2
19677,37651,24
19677,27874,22
19677,30399,9
19677,22785,21
19677,2439,22
19677,32515,23
19677,34483,6
19677,27751,21
19679,20849,24
19679,33522,25
19679,23051,18
19679,34992,25
19679,23614,6
19679,31890,9
19679,36918,3
19680,34598,4
19682,8365,4
19682,36620,9
19682,34165,3
19682,23629,25
19682,31666,8
19682,28944,8
19682,21662,12
19682,37023,18
19682,32979,4
19682,31121,3
19682,30471,18
19682,26550,2
19682,37530,22
19683,23332,21
19683,22379,11
19683,14910,5
19683,36542,7
19683,23524,21
19683,37090,1
19683,36473,21
19683,29023,8
19683,35738,10
19683,17010,24
19683,18262,15
8038,31890,12
8038,24349,10
19685,29059,7
19685,29898,14
19685,34599,9
19685,31783,17
19685,27202,22
19686,27037,4
19686,30002,6
19686,36337,24
19686,34701,5
19686,31890,25
19686,31141,6
19686,33128,19
19686,7513,8
19686,27580,25
19686,29355,5
19687,31890,2
8078,23760,14
8078,34267,11
19689,25630,5
19689,1464,14
19689,33278,7
19689,35773,14
19689,35876,21
19689,28426,22
19689,31890,1
19689,5960,19
19692,31890,15
19692,33029,4
19694,20558,23
19694,22642,12
19694,28123,3
19694,29710,13
19694,22724,13
19694,23153,3
19694,29911,16
19694,35876,22
19694,30013,5
19694,31525,10
19694,27793,10
19694,94,15
19694,24602,25
19694,21851,18
8152,4468,15
8152,9727,16
9320,27867,8
9320,10281,8
9320,32821,3
9320,23589,12
9320,35388,24
9320,33072,12
9320,33586,10
9320,31890,19
9320,35008,4
9320,29886,3
1643,37678,23
1643,25272,13
1643,31957,14
1643,35686,6
1643,29632,6
19701,20569,22
19701,31890,11
19701,33600,8
19701,10568,4
19701,19820,8
19701,35773,21
19701,30626,16
19701,3712,8
19701,26425,8
19701,20654,7
19701,36652,9
19701,18163,15
19701,23836,16
19702,27062,22
19703,31890,8
19704,33931,10
19705,36620,7
9322,35773,18
9322,28118,15
9322,27302,2
9322,37557,24
9322,22359,20
9322,31890,21
9322,22882,23
9322,30969,6
9322,37487,19
9322,30764,2
9322,37107,25
9322,23664,16
9322,20122,3
9322,35847,4
9322,35008,3
8210,23357,12
8210,23664,3
8210,25601,21
8210,36652,7
8210,20528,11
19708,31059,20
19708,37333,5
19708,36790,10
19709,26007,12
19709,24830,21
19709,21877,9
19709,22666,16
19709,28278,3
19709,15940,5
19709,3746,3
19709,31890,19
19709,26946,24
19709,22329,20
19709,25805,6
19709,36761,23
19709,33952,23
19709,29912,15
19709,19772,5
19709,10841,6
19709,23838,2
19709,29240,13
19709,31462,16
19709,21048,13
19709,21124,24
19709,19732,6
19709,36573,1
19709,20547,23
19709,34492,18
19709,37357,13
19709,22881,25
19709,22459,6
19709,33208,13
19709,25912,4
19709,25771,17
19709,23972,7
19709,10891,18
19709,37471,11
19709,34390,20
19709,26457,11
19709,36799,9
19709,23999,16
19709,36148,8
19709,21226,5
19709,11287,8
19710,32462,15
19710,23206,7
19711,22680,14
19711,28620,2
19711,2328,22
19712,25645,5
19712,24402,10
19712,21411,10
19712,10568,15
19712,35773,25
19712,15191,8
19712,36573,7
19712,33643,24
19712,30199,10
19712,33206,3
19712,3712,17
19712,22442,21
19712,35523,14
19712,18163,13
19712,23838,1
19713,3712,24
19713,31316,6
19713,20334,3
19713,31762,23
8246,19645,18
8246,22642,12
8246,33424,24
19716,22502,5
19716,28819,9
19716,36733,6
19716,133,22
19716,35316,9
19716,21583,18
19716,32346,19
19716,15567,14
19716,35067,4
19716,31890,18
19716,33457,12
26800,1265,19
26800,22182,24
26800,31336,11
26800,35068,6
8266,15982,23
8266,34827,9
19719,33813,5
19719,36549,10
19719,25319,25
15516,10281,2
15516,36652,20
15516,22666,15
15516,34536,15
15516,8054,12
15516,23664,19
15516,30722,16
15516,31890,21
15516,23837,18
19721,35037,6
19721,5361,12
19721,31890,1
19722,23542,17
19722,20610,8
19722,22456,8
19723,30449,25
19723,14921,8
19723,31890,2
19724,22487,22
19724,27302,8
19724,28400,10
19724,26946,3
22927,34676,5
19726,30249,13
19726,14910,16
19726,23696,11
19726,22384,16
19726,35096,14
19726,29819,17
19726,30998,21
19726,30948,16
19726,33357,10
19726,36934,9
19726,37061,7
19726,34353,10
19726,21879,14
19726,33971,19
19726,22345,17
19726,17010,8
19727,20273,20
19727,24372,24
28564,30746,2
28564,32259,22
28564,30699,21
19728,30571,18
19728,23032,7
19728,28754,13
19728,36934,22
19728,36473,23
19728,23271,10
19728,35686,21
19728,13647,1
19728,15447,3
19729,29020,15
19730,26666,7
19730,19845,2
19730,8444,6
19730,36652,24
19732,26007,14
19732,25575,19
19732,22321,7
19732,34114,21
19732,30269,16
19732,22329,8
19732,15065,16
19732,10568,18
19732,22881,6
19732,5300,19
19732,29912,20
19732,22666,8
19732,30599,25
19732,12436,8
19732,28755,6
19732,25518,9
19732,35008,21
19732,23972,8
19732,28777,21
19732,31176,5
19732,24467,8
19732,31783,23
19732,34390,6
19732,30489,24
19732,25958,14
19732,7859,17
19732,22813,6
19732,31890,25
19732,36628,15
19732,20532,7
19732,27667,4
19732,29574,7
19732,23309,12
19732,5425,16
19732,31917,18
19732,22780,4
19732,20561,23
19732,25249,21
19732,35735,10
19732,21987,2
19732,22874,22
19732,34944,15
19732,29829,9
19732,3460,21
19732,28422,6
19732,32892,7
19732,23050,3
19732,34300,10
19732,26457,3
19732,3712,14
19732,36568,10
19732,25477,15
9325,28122,2
9325,24782,13
9325,26409,19
9325,29866,9
9325,29710,12
9325,31890,13
9325,26868,12
9325,37694,10
9325,35807,11
9325,20977,15
9325,32710,16
9325,5062,14
9325,36707,12
9325,28303,10
9325,33118,2
9325,33837,8
9325,28751,15
9325,35506,5
9325,25700,6
9325,8475,18
9325,22973,3
9325,21997,25
9325,36989,8
9325,26540,8
19735,34762,21
19735,26604,12
19735,33743,2
19735,35067,2
19735,32346,10
19735,29037,19
19735,28822,15
19735,16119,17
19735,22462,14
19735,26343,24
19735,34325,18
35757,26459,9
35757,27302,15
35757,20750,3
35757,24161,9
35757,31890,15
35757,29023,22
19737,25010,2
19737,37107,8
19737,27824,23
19737,9799,21
19737,25115,16
19737,11081,3
19737,36652,1
19737,29311,25
19737,23344,25
19737,30476,22
19737,33738,25
8405,23664,5
8423,4289,20
8423,36652,3
21576,36652,10
21576,27450,20
21576,35521,24
21576,32066,22
21576,37100,25
21576,20528,7
21576,22617,10
21576,2075,24
21576,11242,8
21576,31957,8
21576,13761,5
21576,4202,10
21576,37289,20
21576,6973,2
21576,26190,22
21576,36634,25
19742,29285,18
19742,15762,15
19742,33128,19
19742,23818,23
19743,24024,9
19743,30380,13
19743,28595,1
19744,9445,7
19744,28859,19
19744,30343,18
19744,23550,17
19744,26244,14
19744,29557,21
19744,4494,10
19744,26483,16
19744,13337,13
19744,24521,6
19744,10999,17
19744,24572,15
19744,29886,8
19744,2194,11
19744,25446,3
19744,5386,4
19744,31854,24
19744,23541,23
19744,37283,22
19744,29055,24
19744,25898,6
19744,31291,4
19744,33453,25
19744,35258,12
19744,22292,24
19744,33450,22
19744,2603,7
19744,27867,17
19744,34536,20
19744,15762,13
19744,29389,5
19744,34774,11
19744,32987,3
19744,21343,14
19745,23290,23
19745,20978,6
19745,23484,15
19745,25052,4
19745,35949,14
19745,28623,23
19745,13719,11
19745,31965,13
19745,24953,20
19745,13396,6
19745,28881,11
19745,36404,15
19745,14894,14
19745,31126,16
19745,27983,15
19745,28997,2
19745,36788,7
19745,36549,24
19746,28419,13
19747,23454,19
19747,29517,10
19747,3001,11
19747,32710,15
19747,35580,18
8475,31890,11
8475,33988,18
8475,37651,18
8475,30809,5
19749,31890,18
19750,31890,5
19751,36575,24
19751,31482,21
19751,21088,14
19751,33380,17
19751,20361,16
19751,37289,19
19751,22564,2
19752,19873,20
19752,16633,20
19753,34653,18
19753,23099,7
19753,22395,12
19753,9553,11
19753,25677,13
19753,28943,19
19753,36113,24
19753,28419,17
19753,27464,20
19753,30969,25
19753,29176,10
19753,32539,16
19753,18651,10
19753,32753,8
19753,26045,7
19753,26343,11
8503,35773,19
8503,22666,3
8503,35953,8
8503,10558,4
8503,31309,15
8503,31890,19
8503,27438,11
8503,26463,13
8503,29912,15
19755,32274,9
19755,34168,2
19755,25030,25
19755,3617,21
19755,7191,15
19755,25661,1
19755,30586,9
19755,15060,12
19755,13872,7
19755,20184,19
19755,25887,13
19755,24131,2
19755,27938,16
19755,34705,19
19755,22797,6
19755,22321,11
19755,16959,11
19755,14341,24
19755,20780,7
19755,10399,5
19755,23547,8
19755,30774,5
19755,36819,21
19755,30334,10
19755,34367,3
19755,28040,14
19755,37147,12
19755,35209,8
19755,20955,18
19755,21101,21
19755,21592,18
19755,23798,22
19755,30202,19
19755,31447,13
19755,24581,19
19755,34605,19
19755,10361,22
19755,25242,1
19755,37359,2
19755,26130,4
19755,14745,4
19755,22779,13
19755,22881,14
19755,29399,22
19755,27031,23
19755,23750,5
19755,16105,25
28723,31890,20
13643,36984,23
13643,24367,8
13643,31826,1
13643,28098,5
13643,32566,11
13643,25664,11
13643,6798,10
13643,29620,16
13643,24363,6
13643,29265,7
13643,15447,13
19757,23881,15
19757,31890,1
19757,25005,7
19758,31452,9
19758,33159,23
8544,31890,17
8544,22573,3
8551,4411,2
8551,35693,22
8551,22454,5
8551,28846,7
8551,22373,24
8551,29645,8
8551,2176,2
8551,12403,7
8551,20918,15
19762,25166,1
19762,25575,10
32820,21026,13
32820,31890,20
19764,20607,8
19764,22353,20
19764,22642,25
19764,21798,14
19764,34299,22
19764,27363,19
19764,33466,12
19764,20928,10
19764,22691,14
19765,21270,4
19765,23600,23
19765,31183,10
19765,35822,14
19765,24306,25
19765,3416,24
19765,29715,19
19765,37491,14
19765,24965,9
19765,27918,17
19765,14384,10
19765,22971,16
19765,28036,9
19765,19999,2
19765,27906,21
19765,28366,11
33504,22132,24
19767,19922,12
19767,28964,21
19767,29783,20
19767,36113,16
19767,20122,13
19767,24952,11
19767,11437,4
19767,25238,8
19768,30235,25
19768,28957,22
19768,21126,5
19768,28064,6
19768,37471,12
19768,25732,18
19768,27268,14
19770,16680,7
19770,29182,24
30925,31890,3
30925,30544,13
19771,31890,22
19771,29982,21
27917,25564,11
27917,32188,6
27917,31890,6
27917,22642,7
27917,30176,3
19773,28990,16
19776,29552,1
19776,27223,14
19776,20868,6
19776,28014,22
19776,8364,24
19776,28906,24
19776,32452,11
19776,36628,11
19776,20357,13
19776,30802,25
19776,23273,15
19776,22475,15
19776,36254,14
19776,34429,20
19776,19834,4
19776,13145,20
19776,21162,7
19776,11242,11
19776,953,13
19776,30047,13
19776,21752,11
19776,37270,14
19776,31121,13
19778,35876,22
19778,31890,7
19779,22418,10
19779,24341,4
19780,21690,18
19780,23329,13
19782,35828,13
19782,32461,3
19782,9995,8
9328,20846,4
9328,23228,4
19784,34114,6
19784,35008,17
19785,21159,2
19786,27223,7
19786,4772,13
19786,25477,11
19786,22723,1
19786,19841,22
19786,21592,4
19786,24040,1
19786,37294,10
19786,23762,3
19786,16496,23
19786,24711,20
19786,29699,21
19786,36947,21
19787,21657,22
19787,31725,1
19787,25747,15
19787,28426,12
19787,22389,2
19787,25688,4
19787,32170,9
19787,29082,20
19787,31890,18
19787,36628,9
32835,28150,18
32835,29210,19
32835,33158,15
32835,34905,10
32835,21138,9
32835,23271,19
32835,23160,7
32835,21501,7
32835,32435,25
32835,31051,7
32835,37609,2
32835,24677,13
32835,33537,25
19788,31714,21
19788,30235,24
19788,36819,9
36380,18163,6
36380,20263,8
19789,36548,12
19789,18983,7
19789,22881,5
19789,28957,22
19789,35071,21
19789,27490,22
